KODERECH	PERMALINK EREKH	word	ZURA	PERMALINK_ZURA
116318	http://maagarim.hebrew-academy.org.il/?koderekh=116318	שׁנפפנטל	שנעפפענטהאל	http://maagarim.hebrew-academy.org.il/?koderekh=116318&tsura=%D7%A9%D7%A0%D7%A2%D7%A4%D7%A4%D7%A2%D7%A0%D7%98%D7%94%D7%90%D7%9C
116484	http://maagarim.hebrew-academy.org.il/?koderekh=116484	מרן	מעראן	http://maagarim.hebrew-academy.org.il/?koderekh=116484&tsura=%D7%9E%D7%A2%D7%A8%D7%90%D7%9F
116689	http://maagarim.hebrew-academy.org.il/?koderekh=116689	וישׁי	וווישי	http://maagarim.hebrew-academy.org.il/?koderekh=116689&tsura=%D7%95%D7%95%D7%95%D7%99%D7%A9%D7%99
116689	http://maagarim.hebrew-academy.org.il/?koderekh=116689	וישׁי	ווישי	http://maagarim.hebrew-academy.org.il/?koderekh=116689&tsura=%D7%95%D7%95%D7%99%D7%A9%D7%99
116712	http://maagarim.hebrew-academy.org.il/?koderekh=116712	ויסבדן	ווייסבאדען	http://maagarim.hebrew-academy.org.il/?koderekh=116712&tsura=%D7%95%D7%95%D7%99%D7%99%D7%A1%D7%91%D7%90%D7%93%D7%A2%D7%9F
116925	http://maagarim.hebrew-academy.org.il/?koderekh=116925	קלרמון	מקלערמאנט	http://maagarim.hebrew-academy.org.il/?koderekh=116925&tsura=%D7%9E%D7%A7%D7%9C%D7%A2%D7%A8%D7%9E%D7%90%D7%A0%D7%98
116947	http://maagarim.hebrew-academy.org.il/?koderekh=116947	רדום	בראדאם	http://maagarim.hebrew-academy.org.il/?koderekh=116947&tsura=%D7%91%D7%A8%D7%90%D7%93%D7%90%D7%9D
116947	http://maagarim.hebrew-academy.org.il/?koderekh=116947	רדום	ראדאם	http://maagarim.hebrew-academy.org.il/?koderekh=116947&tsura=%D7%A8%D7%90%D7%93%D7%90%D7%9D
117150	http://maagarim.hebrew-academy.org.il/?koderekh=117150	כיוס	כיאס	http://maagarim.hebrew-academy.org.il/?koderekh=117150&tsura=%D7%9B%D7%99%D7%90%D7%A1
117164	http://maagarim.hebrew-academy.org.il/?koderekh=117164	שׁטנדל	סטענדאלל	http://maagarim.hebrew-academy.org.il/?koderekh=117164&tsura=%D7%A1%D7%98%D7%A2%D7%A0%D7%93%D7%90%D7%9C%D7%9C
117164	http://maagarim.hebrew-academy.org.il/?koderekh=117164	שׁטנדל	שטענדל	http://maagarim.hebrew-academy.org.il/?koderekh=117164&tsura=%D7%A9%D7%98%D7%A2%D7%A0%D7%93%D7%9C
117286	http://maagarim.hebrew-academy.org.il/?koderekh=117286	מירנדולה	מיראנדולא	http://maagarim.hebrew-academy.org.il/?koderekh=117286&tsura=%D7%9E%D7%99%D7%A8%D7%90%D7%A0%D7%93%D7%95%D7%9C%D7%90
117332	http://maagarim.hebrew-academy.org.il/?koderekh=117332	דרוהיטשׁין	דראהאצין	http://maagarim.hebrew-academy.org.il/?koderekh=117332&tsura=%D7%93%D7%A8%D7%90%D7%94%D7%90%D7%A6%D7%99%D7%9F
117332	http://maagarim.hebrew-academy.org.il/?koderekh=117332	דרוהיטשׁין	דראהישין	http://maagarim.hebrew-academy.org.il/?koderekh=117332&tsura=%D7%93%D7%A8%D7%90%D7%94%D7%99%D7%A9%D7%99%D7%9F
117347	http://maagarim.hebrew-academy.org.il/?koderekh=117347	וילקובישׁקי	ווילקאווישק	http://maagarim.hebrew-academy.org.il/?koderekh=117347&tsura=%D7%95%D7%95%D7%99%D7%9C%D7%A7%D7%90%D7%95%D7%95%D7%99%D7%A9%D7%A7
117357	http://maagarim.hebrew-academy.org.il/?koderekh=117357	לוקוב	מלוקאוו	http://maagarim.hebrew-academy.org.il/?koderekh=117357&tsura=%D7%9E%D7%9C%D7%95%D7%A7%D7%90%D7%95%D7%95
117357	http://maagarim.hebrew-academy.org.il/?koderekh=117357	לוקוב	מלוקאווא	http://maagarim.hebrew-academy.org.il/?koderekh=117357&tsura=%D7%9E%D7%9C%D7%95%D7%A7%D7%90%D7%95%D7%95%D7%90
117412	http://maagarim.hebrew-academy.org.il/?koderekh=117412	יקובשׁטט	וביאקאבשטאדט	http://maagarim.hebrew-academy.org.il/?koderekh=117412&tsura=%D7%95%D7%91%D7%99%D7%90%D7%A7%D7%90%D7%91%D7%A9%D7%98%D7%90%D7%93%D7%98
117413	http://maagarim.hebrew-academy.org.il/?koderekh=117413	דורפט	דארפאט	http://maagarim.hebrew-academy.org.il/?koderekh=117413&tsura=%D7%93%D7%90%D7%A8%D7%A4%D7%90%D7%98
117432	http://maagarim.hebrew-academy.org.il/?koderekh=117432	ניז'ין	בניעזין	http://maagarim.hebrew-academy.org.il/?koderekh=117432&tsura=%D7%91%D7%A0%D7%99%D7%A2%D7%96%D7%99%D7%9F
117432	http://maagarim.hebrew-academy.org.il/?koderekh=117432	ניז'ין	ניעזין	http://maagarim.hebrew-academy.org.il/?koderekh=117432&tsura=%D7%A0%D7%99%D7%A2%D7%96%D7%99%D7%9F
117444	http://maagarim.hebrew-academy.org.il/?koderekh=117444	אומסק	אמסק	http://maagarim.hebrew-academy.org.il/?koderekh=117444&tsura=%D7%90%D7%9E%D7%A1%D7%A7
117444	http://maagarim.hebrew-academy.org.il/?koderekh=117444	אומסק	באמסק	http://maagarim.hebrew-academy.org.il/?koderekh=117444&tsura=%D7%91%D7%90%D7%9E%D7%A1%D7%A7
117444	http://maagarim.hebrew-academy.org.il/?koderekh=117444	אומסק	ואמסק	http://maagarim.hebrew-academy.org.il/?koderekh=117444&tsura=%D7%95%D7%90%D7%9E%D7%A1%D7%A7
117489	http://maagarim.hebrew-academy.org.il/?koderekh=117489	סיפילוס	זיפילום	http://maagarim.hebrew-academy.org.il/?koderekh=117489&tsura=%D7%96%D7%99%D7%A4%D7%99%D7%9C%D7%95%D7%9D
117498	http://maagarim.hebrew-academy.org.il/?koderekh=117498	יורה	יורא	http://maagarim.hebrew-academy.org.il/?koderekh=117498&tsura=%D7%99%D7%95%D7%A8%D7%90
117501	http://maagarim.hebrew-academy.org.il/?koderekh=117501	ליווניה	בליוואניה	http://maagarim.hebrew-academy.org.il/?koderekh=117501&tsura=%D7%91%D7%9C%D7%99%D7%95%D7%95%D7%90%D7%A0%D7%99%D7%94
117501	http://maagarim.hebrew-academy.org.il/?koderekh=117501	ליווניה	ליוואניה	http://maagarim.hebrew-academy.org.il/?koderekh=117501&tsura=%D7%9C%D7%99%D7%95%D7%95%D7%90%D7%A0%D7%99%D7%94
117510	http://maagarim.hebrew-academy.org.il/?koderekh=117510	בוצ'ץ'	בוטשאטש	http://maagarim.hebrew-academy.org.il/?koderekh=117510&tsura=%D7%91%D7%95%D7%98%D7%A9%D7%90%D7%98%D7%A9
117510	http://maagarim.hebrew-academy.org.il/?koderekh=117510	בוצ'ץ'	ביטשאטש	http://maagarim.hebrew-academy.org.il/?koderekh=117510&tsura=%D7%91%D7%99%D7%98%D7%A9%D7%90%D7%98%D7%A9
117513	http://maagarim.hebrew-academy.org.il/?koderekh=117513	אירי	עריע	http://maagarim.hebrew-academy.org.il/?koderekh=117513&tsura=%D7%A2%D7%A8%D7%99%D7%A2
117515	http://maagarim.hebrew-academy.org.il/?koderekh=117515	קלקה	קאלקה	http://maagarim.hebrew-academy.org.il/?koderekh=117515&tsura=%D7%A7%D7%90%D7%9C%D7%A7%D7%94
117542	http://maagarim.hebrew-academy.org.il/?koderekh=117542	לינל	לינעל	http://maagarim.hebrew-academy.org.il/?koderekh=117542&tsura=%D7%9C%D7%99%D7%A0%D7%A2%D7%9C
117572	http://maagarim.hebrew-academy.org.il/?koderekh=117572	ונדליה	ונדליה	http://maagarim.hebrew-academy.org.il/?koderekh=117572&tsura=%D7%95%D7%A0%D7%93%D7%9C%D7%99%D7%94
117575	http://maagarim.hebrew-academy.org.il/?koderekh=117575	איישׁישׁוק	איישישאק	http://maagarim.hebrew-academy.org.il/?koderekh=117575&tsura=%D7%90%D7%99%D7%99%D7%A9%D7%99%D7%A9%D7%90%D7%A7
117575	http://maagarim.hebrew-academy.org.il/?koderekh=117575	איישׁישׁוק	איישישקי	http://maagarim.hebrew-academy.org.il/?koderekh=117575&tsura=%D7%90%D7%99%D7%99%D7%A9%D7%99%D7%A9%D7%A7%D7%99
117575	http://maagarim.hebrew-academy.org.il/?koderekh=117575	איישׁישׁוק	לאיישישוק	http://maagarim.hebrew-academy.org.il/?koderekh=117575&tsura=%D7%9C%D7%90%D7%99%D7%99%D7%A9%D7%99%D7%A9%D7%95%D7%A7
117590	http://maagarim.hebrew-academy.org.il/?koderekh=117590	פוארטו מאון	מאאן	http://maagarim.hebrew-academy.org.il/?koderekh=117590&tsura=%D7%9E%D7%90%D7%90%D7%9F
117590	http://maagarim.hebrew-academy.org.il/?koderekh=117590	פוארטו מאון	פארטא	http://maagarim.hebrew-academy.org.il/?koderekh=117590&tsura=%D7%A4%D7%90%D7%A8%D7%98%D7%90
117592	http://maagarim.hebrew-academy.org.il/?koderekh=117592	ליונה	ליאני	http://maagarim.hebrew-academy.org.il/?koderekh=117592&tsura=%D7%9C%D7%99%D7%90%D7%A0%D7%99
117592	http://maagarim.hebrew-academy.org.il/?koderekh=117592	ליונה	ליאננאי	http://maagarim.hebrew-academy.org.il/?koderekh=117592&tsura=%D7%9C%D7%99%D7%90%D7%A0%D7%A0%D7%90%D7%99
117594	http://maagarim.hebrew-academy.org.il/?koderekh=117594	ונסן	בפינצעננעס	http://maagarim.hebrew-academy.org.il/?koderekh=117594&tsura=%D7%91%D7%A4%D7%99%D7%A0%D7%A6%D7%A2%D7%A0%D7%A0%D7%A2%D7%A1
117601	http://maagarim.hebrew-academy.org.il/?koderekh=117601	לה אור	גראס	http://maagarim.hebrew-academy.org.il/?koderekh=117601&tsura=%D7%92%D7%A8%D7%90%D7%A1
117601	http://maagarim.hebrew-academy.org.il/?koderekh=117601	לה אור	דע	http://maagarim.hebrew-academy.org.il/?koderekh=117601&tsura=%D7%93%D7%A2
117601	http://maagarim.hebrew-academy.org.il/?koderekh=117601	לה אור	האווער	http://maagarim.hebrew-academy.org.il/?koderekh=117601&tsura=%D7%94%D7%90%D7%95%D7%95%D7%A2%D7%A8
117601	http://maagarim.hebrew-academy.org.il/?koderekh=117601	לה אור	להאפער	http://maagarim.hebrew-academy.org.il/?koderekh=117601&tsura=%D7%9C%D7%94%D7%90%D7%A4%D7%A2%D7%A8
117628	http://maagarim.hebrew-academy.org.il/?koderekh=117628	גלץ	גלאץ	http://maagarim.hebrew-academy.org.il/?koderekh=117628&tsura=%D7%92%D7%9C%D7%90%D7%A5
117635	http://maagarim.hebrew-academy.org.il/?koderekh=117635	בלכן	באלקאן	http://maagarim.hebrew-academy.org.il/?koderekh=117635&tsura=%D7%91%D7%90%D7%9C%D7%A7%D7%90%D7%9F
117668	http://maagarim.hebrew-academy.org.il/?koderekh=117668	סנסואניה	סנסואנה	http://maagarim.hebrew-academy.org.il/?koderekh=117668&tsura=%D7%A1%D7%A0%D7%A1%D7%95%D7%90%D7%A0%D7%94
117680	http://maagarim.hebrew-academy.org.il/?koderekh=117680	גזלינקה	שבגזלינקה	http://maagarim.hebrew-academy.org.il/?koderekh=117680&tsura=%D7%A9%D7%91%D7%92%D7%96%D7%9C%D7%99%D7%A0%D7%A7%D7%94
117690	http://maagarim.hebrew-academy.org.il/?koderekh=117690	מדינא	מדינא	http://maagarim.hebrew-academy.org.il/?koderekh=117690&tsura=%D7%9E%D7%93%D7%99%D7%A0%D7%90
117691	http://maagarim.hebrew-academy.org.il/?koderekh=117691	קמפו	קמפו	http://maagarim.hebrew-academy.org.il/?koderekh=117691&tsura=%D7%A7%D7%9E%D7%A4%D7%95
117693	http://maagarim.hebrew-academy.org.il/?koderekh=117693	מרניון	מרנון	http://maagarim.hebrew-academy.org.il/?koderekh=117693&tsura=%D7%9E%D7%A8%D7%A0%D7%95%D7%9F
117695	http://maagarim.hebrew-academy.org.il/?koderekh=117695	הרדורה	הררדורה	http://maagarim.hebrew-academy.org.il/?koderekh=117695&tsura=%D7%94%D7%A8%D7%A8%D7%93%D7%95%D7%A8%D7%94
117696	http://maagarim.hebrew-academy.org.il/?koderekh=117696	טמבלקה	בטמבלקה	http://maagarim.hebrew-academy.org.il/?koderekh=117696&tsura=%D7%91%D7%98%D7%9E%D7%91%D7%9C%D7%A7%D7%94
117696	http://maagarim.hebrew-academy.org.il/?koderekh=117696	טמבלקה	מטמבלקה	http://maagarim.hebrew-academy.org.il/?koderekh=117696&tsura=%D7%9E%D7%98%D7%9E%D7%91%D7%9C%D7%A7%D7%94
117774	http://maagarim.hebrew-academy.org.il/?koderekh=117774	ברטריה	ברטריה	http://maagarim.hebrew-academy.org.il/?koderekh=117774&tsura=%D7%91%D7%A8%D7%98%D7%A8%D7%99%D7%94
117956	http://maagarim.hebrew-academy.org.il/?koderekh=117956	מאוריסיו	מוריציה	http://maagarim.hebrew-academy.org.il/?koderekh=117956&tsura=%D7%9E%D7%95%D7%A8%D7%99%D7%A6%D7%99%D7%94
117979	http://maagarim.hebrew-academy.org.il/?koderekh=117979	אולביה	אלוויה	http://maagarim.hebrew-academy.org.il/?koderekh=117979&tsura=%D7%90%D7%9C%D7%95%D7%95%D7%99%D7%94
117980	http://maagarim.hebrew-academy.org.il/?koderekh=117980	פנטיקפיאון	פאנטיקאפעא	http://maagarim.hebrew-academy.org.il/?koderekh=117980&tsura=%D7%A4%D7%90%D7%A0%D7%98%D7%99%D7%A7%D7%90%D7%A4%D7%A2%D7%90
117982	http://maagarim.hebrew-academy.org.il/?koderekh=117982	קרץ'	קערטש	http://maagarim.hebrew-academy.org.il/?koderekh=117982&tsura=%D7%A7%D7%A2%D7%A8%D7%98%D7%A9
117983	http://maagarim.hebrew-academy.org.il/?koderekh=117983	קורסון	קארסון	http://maagarim.hebrew-academy.org.il/?koderekh=117983&tsura=%D7%A7%D7%90%D7%A8%D7%A1%D7%95%D7%9F
117988	http://maagarim.hebrew-academy.org.il/?koderekh=117988	טנאיס	וטאנהאיס	http://maagarim.hebrew-academy.org.il/?koderekh=117988&tsura=%D7%95%D7%98%D7%90%D7%A0%D7%94%D7%90%D7%99%D7%A1
118011	http://maagarim.hebrew-academy.org.il/?koderekh=118011	צ'וד	וטשוד	http://maagarim.hebrew-academy.org.il/?koderekh=118011&tsura=%D7%95%D7%98%D7%A9%D7%95%D7%93
118011	http://maagarim.hebrew-academy.org.il/?koderekh=118011	צ'וד	טשודי	http://maagarim.hebrew-academy.org.il/?koderekh=118011&tsura=%D7%98%D7%A9%D7%95%D7%93%D7%99
118028	http://maagarim.hebrew-academy.org.il/?koderekh=118028	קיובץ	קיובעץ	http://maagarim.hebrew-academy.org.il/?koderekh=118028&tsura=%D7%A7%D7%99%D7%95%D7%91%D7%A2%D7%A5
118040	http://maagarim.hebrew-academy.org.il/?koderekh=118040	בירמיה	ביארמיה	http://maagarim.hebrew-academy.org.il/?koderekh=118040&tsura=%D7%91%D7%99%D7%90%D7%A8%D7%9E%D7%99%D7%94
118041	http://maagarim.hebrew-academy.org.il/?koderekh=118041	בלנג'ר	באלאנגיאר	http://maagarim.hebrew-academy.org.il/?koderekh=118041&tsura=%D7%91%D7%90%D7%9C%D7%90%D7%A0%D7%92%D7%99%D7%90%D7%A8
118047	http://maagarim.hebrew-academy.org.il/?koderekh=118047	בלואוזרו	בעלהאזעריה	http://maagarim.hebrew-academy.org.il/?koderekh=118047&tsura=%D7%91%D7%A2%D7%9C%D7%94%D7%90%D7%96%D7%A2%D7%A8%D7%99%D7%94
118049	http://maagarim.hebrew-academy.org.il/?koderekh=118049	איזבורסק	באיזבארסק	http://maagarim.hebrew-academy.org.il/?koderekh=118049&tsura=%D7%91%D7%90%D7%99%D7%96%D7%91%D7%90%D7%A8%D7%A1%D7%A7
118061	http://maagarim.hebrew-academy.org.il/?koderekh=118061	אוגנדה	הכאוגנדה	http://maagarim.hebrew-academy.org.il/?koderekh=118061&tsura=%D7%94%D7%9B%D7%90%D7%95%D7%92%D7%A0%D7%93%D7%94
118061	http://maagarim.hebrew-academy.org.il/?koderekh=118061	אוגנדה	מאוגנדה	http://maagarim.hebrew-academy.org.il/?koderekh=118061&tsura=%D7%9E%D7%90%D7%95%D7%92%D7%A0%D7%93%D7%94
118080	http://maagarim.hebrew-academy.org.il/?koderekh=118080	קורוסטן	קארעסטען	http://maagarim.hebrew-academy.org.il/?koderekh=118080&tsura=%D7%A7%D7%90%D7%A8%D7%A2%D7%A1%D7%98%D7%A2%D7%9F
118081	http://maagarim.hebrew-academy.org.il/?koderekh=118081	פריסלבץ	פערעיאסלעוועץ	http://maagarim.hebrew-academy.org.il/?koderekh=118081&tsura=%D7%A4%D7%A2%D7%A8%D7%A2%D7%99%D7%90%D7%A1%D7%9C%D7%A2%D7%95%D7%95%D7%A2%D7%A5
118085	http://maagarim.hebrew-academy.org.il/?koderekh=118085	סיליסטריה	סיליסטריה	http://maagarim.hebrew-academy.org.il/?koderekh=118085&tsura=%D7%A1%D7%99%D7%9C%D7%99%D7%A1%D7%98%D7%A8%D7%99%D7%94
118094	http://maagarim.hebrew-academy.org.il/?koderekh=118094	דורוסטול	דאראסטאל	http://maagarim.hebrew-academy.org.il/?koderekh=118094&tsura=%D7%93%D7%90%D7%A8%D7%90%D7%A1%D7%98%D7%90%D7%9C
118114	http://maagarim.hebrew-academy.org.il/?koderekh=118114	אוברוץ'	אברוטש	http://maagarim.hebrew-academy.org.il/?koderekh=118114&tsura=%D7%90%D7%91%D7%A8%D7%95%D7%98%D7%A9
118114	http://maagarim.hebrew-academy.org.il/?koderekh=118114	אוברוץ'	מאוורוטש	http://maagarim.hebrew-academy.org.il/?koderekh=118114&tsura=%D7%9E%D7%90%D7%95%D7%95%D7%A8%D7%95%D7%98%D7%A9
118133	http://maagarim.hebrew-academy.org.il/?koderekh=118133	איזר	איזער	http://maagarim.hebrew-academy.org.il/?koderekh=118133&tsura=%D7%90%D7%99%D7%96%D7%A2%D7%A8
118142	http://maagarim.hebrew-academy.org.il/?koderekh=118142	מורום	מוראם	http://maagarim.hebrew-academy.org.il/?koderekh=118142&tsura=%D7%9E%D7%95%D7%A8%D7%90%D7%9D
118146	http://maagarim.hebrew-academy.org.il/?koderekh=118146	פומרון	פאמעראאן	http://maagarim.hebrew-academy.org.il/?koderekh=118146&tsura=%D7%A4%D7%90%D7%9E%D7%A2%D7%A8%D7%90%D7%90%D7%9F
118156	http://maagarim.hebrew-academy.org.il/?koderekh=118156	ברסטובו	בערעסט	http://maagarim.hebrew-academy.org.il/?koderekh=118156&tsura=%D7%91%D7%A2%D7%A8%D7%A2%D7%A1%D7%98
118157	http://maagarim.hebrew-academy.org.il/?koderekh=118157	אלטה	אלטה	http://maagarim.hebrew-academy.org.il/?koderekh=118157&tsura=%D7%90%D7%9C%D7%98%D7%94
118157	http://maagarim.hebrew-academy.org.il/?koderekh=118157	אלטה	האלטה	http://maagarim.hebrew-academy.org.il/?koderekh=118157&tsura=%D7%94%D7%90%D7%9C%D7%98%D7%94
118161	http://maagarim.hebrew-academy.org.il/?koderekh=118161	יוריב	יוריעוו	http://maagarim.hebrew-academy.org.il/?koderekh=118161&tsura=%D7%99%D7%95%D7%A8%D7%99%D7%A2%D7%95%D7%95
118164	http://maagarim.hebrew-academy.org.il/?koderekh=118164	פריסלב	פערעיאסלאוו	http://maagarim.hebrew-academy.org.il/?koderekh=118164&tsura=%D7%A4%D7%A2%D7%A8%D7%A2%D7%99%D7%90%D7%A1%D7%9C%D7%90%D7%95%D7%95
118166	http://maagarim.hebrew-academy.org.il/?koderekh=118166	טמוטרקן	טמוטאראקאן	http://maagarim.hebrew-academy.org.il/?koderekh=118166&tsura=%D7%98%D7%9E%D7%95%D7%98%D7%90%D7%A8%D7%90%D7%A7%D7%90%D7%9F
118167	http://maagarim.hebrew-academy.org.il/?koderekh=118167	ריזן	וראזאן	http://maagarim.hebrew-academy.org.il/?koderekh=118167&tsura=%D7%95%D7%A8%D7%90%D7%96%D7%90%D7%9F
118167	http://maagarim.hebrew-academy.org.il/?koderekh=118167	ריזן	ראזאן	http://maagarim.hebrew-academy.org.il/?koderekh=118167&tsura=%D7%A8%D7%90%D7%96%D7%90%D7%9F
118167	http://maagarim.hebrew-academy.org.il/?koderekh=118167	ריזן	שבראזאן	http://maagarim.hebrew-academy.org.il/?koderekh=118167&tsura=%D7%A9%D7%91%D7%A8%D7%90%D7%96%D7%90%D7%9F
118168	http://maagarim.hebrew-academy.org.il/?koderekh=118168	ליובץ'	וליובעץ	http://maagarim.hebrew-academy.org.il/?koderekh=118168&tsura=%D7%95%D7%9C%D7%99%D7%95%D7%91%D7%A2%D7%A5
118168	http://maagarim.hebrew-academy.org.il/?koderekh=118168	ליובץ'	ליובעץ	http://maagarim.hebrew-academy.org.il/?koderekh=118168&tsura=%D7%9C%D7%99%D7%95%D7%91%D7%A2%D7%A5
118168	http://maagarim.hebrew-academy.org.il/?koderekh=118168	ליובץ'	מליובעץ	http://maagarim.hebrew-academy.org.il/?koderekh=118168&tsura=%D7%9E%D7%9C%D7%99%D7%95%D7%91%D7%A2%D7%A5
118189	http://maagarim.hebrew-academy.org.il/?koderekh=118189	תל חי	ותל	http://maagarim.hebrew-academy.org.il/?koderekh=118189&tsura=%D7%95%D7%AA%D7%9C
118189	http://maagarim.hebrew-academy.org.il/?koderekh=118189	תל חי	חי	http://maagarim.hebrew-academy.org.il/?koderekh=118189&tsura=%D7%97%D7%99
118189	http://maagarim.hebrew-academy.org.il/?koderekh=118189	תל חי	תל	http://maagarim.hebrew-academy.org.il/?koderekh=118189&tsura=%D7%AA%D7%9C
118195	http://maagarim.hebrew-academy.org.il/?koderekh=118195	זדויז'ן	בזדווישען	http://maagarim.hebrew-academy.org.il/?koderekh=118195&tsura=%D7%91%D7%96%D7%93%D7%95%D7%95%D7%99%D7%A9%D7%A2%D7%9F
118197	http://maagarim.hebrew-academy.org.il/?koderekh=118197	ויטיצ'ב	בוויטיטשעוו	http://maagarim.hebrew-academy.org.il/?koderekh=118197&tsura=%D7%91%D7%95%D7%95%D7%99%D7%98%D7%99%D7%98%D7%A9%D7%A2%D7%95%D7%95
118197	http://maagarim.hebrew-academy.org.il/?koderekh=118197	ויטיצ'ב	וויטיטשעוו	http://maagarim.hebrew-academy.org.il/?koderekh=118197&tsura=%D7%95%D7%95%D7%99%D7%98%D7%99%D7%98%D7%A9%D7%A2%D7%95%D7%95
118197	http://maagarim.hebrew-academy.org.il/?koderekh=118197	ויטיצ'ב	וויטיצעוו	http://maagarim.hebrew-academy.org.il/?koderekh=118197&tsura=%D7%95%D7%95%D7%99%D7%98%D7%99%D7%A6%D7%A2%D7%95%D7%95
118198	http://maagarim.hebrew-academy.org.il/?koderekh=118198	סאל	סאלה	http://maagarim.hebrew-academy.org.il/?koderekh=118198&tsura=%D7%A1%D7%90%D7%9C%D7%94
118204	http://maagarim.hebrew-academy.org.il/?koderekh=118204	קליזמה	קלאזמה	http://maagarim.hebrew-academy.org.il/?koderekh=118204&tsura=%D7%A7%D7%9C%D7%90%D7%96%D7%9E%D7%94
118204	http://maagarim.hebrew-academy.org.il/?koderekh=118204	קליזמה	קליאזמע	http://maagarim.hebrew-academy.org.il/?koderekh=118204&tsura=%D7%A7%D7%9C%D7%99%D7%90%D7%96%D7%9E%D7%A2
118207	http://maagarim.hebrew-academy.org.il/?koderekh=118207	פריסלבל	ופערעיאסלאוול	http://maagarim.hebrew-academy.org.il/?koderekh=118207&tsura=%D7%95%D7%A4%D7%A2%D7%A8%D7%A2%D7%99%D7%90%D7%A1%D7%9C%D7%90%D7%95%D7%95%D7%9C
118207	http://maagarim.hebrew-academy.org.il/?koderekh=118207	פריסלבל	פערעיאסלאוול	http://maagarim.hebrew-academy.org.il/?koderekh=118207&tsura=%D7%A4%D7%A2%D7%A8%D7%A2%D7%99%D7%90%D7%A1%D7%9C%D7%90%D7%95%D7%95%D7%9C
118209	http://maagarim.hebrew-academy.org.il/?koderekh=118209	בוגוליובוב	בבאגאליובאוו	http://maagarim.hebrew-academy.org.il/?koderekh=118209&tsura=%D7%91%D7%91%D7%90%D7%92%D7%90%D7%9C%D7%99%D7%95%D7%91%D7%90%D7%95%D7%95
118210	http://maagarim.hebrew-academy.org.il/?koderekh=118210	סורסק	וסעווערסק	http://maagarim.hebrew-academy.org.il/?koderekh=118210&tsura=%D7%95%D7%A1%D7%A2%D7%95%D7%95%D7%A2%D7%A8%D7%A1%D7%A7
118210	http://maagarim.hebrew-academy.org.il/?koderekh=118210	סורסק	סווערסק	http://maagarim.hebrew-academy.org.il/?koderekh=118210&tsura=%D7%A1%D7%95%D7%95%D7%A2%D7%A8%D7%A1%D7%A7
118210	http://maagarim.hebrew-academy.org.il/?koderekh=118210	סורסק	סעווערסק	http://maagarim.hebrew-academy.org.il/?koderekh=118210&tsura=%D7%A1%D7%A2%D7%95%D7%95%D7%A2%D7%A8%D7%A1%D7%A7
118210	http://maagarim.hebrew-academy.org.il/?koderekh=118210	סורסק	שבסעווערסק	http://maagarim.hebrew-academy.org.il/?koderekh=118210&tsura=%D7%A9%D7%91%D7%A1%D7%A2%D7%95%D7%95%D7%A2%D7%A8%D7%A1%D7%A7
118211	http://maagarim.hebrew-academy.org.il/?koderekh=118211	דסנה	הדעסנה	http://maagarim.hebrew-academy.org.il/?koderekh=118211&tsura=%D7%94%D7%93%D7%A2%D7%A1%D7%A0%D7%94
118212	http://maagarim.hebrew-academy.org.il/?koderekh=118212	פוטיבל	פוטיביל	http://maagarim.hebrew-academy.org.il/?koderekh=118212&tsura=%D7%A4%D7%95%D7%98%D7%99%D7%91%D7%99%D7%9C
118212	http://maagarim.hebrew-academy.org.il/?koderekh=118212	פוטיבל	פוטיוול	http://maagarim.hebrew-academy.org.il/?koderekh=118212&tsura=%D7%A4%D7%95%D7%98%D7%99%D7%95%D7%95%D7%9C
118213	http://maagarim.hebrew-academy.org.il/?koderekh=118213	ברינסק	בראנסק	http://maagarim.hebrew-academy.org.il/?koderekh=118213&tsura=%D7%91%D7%A8%D7%90%D7%A0%D7%A1%D7%A7
118217	http://maagarim.hebrew-academy.org.il/?koderekh=118217	קולומנה	קאלאמנה	http://maagarim.hebrew-academy.org.il/?koderekh=118217&tsura=%D7%A7%D7%90%D7%9C%D7%90%D7%9E%D7%A0%D7%94
118218	http://maagarim.hebrew-academy.org.il/?koderekh=118218	סים	והסיים	http://maagarim.hebrew-academy.org.il/?koderekh=118218&tsura=%D7%95%D7%94%D7%A1%D7%99%D7%99%D7%9D
118219	http://maagarim.hebrew-academy.org.il/?koderekh=118219	פרונסק	פראנסק	http://maagarim.hebrew-academy.org.il/?koderekh=118219&tsura=%D7%A4%D7%A8%D7%90%D7%A0%D7%A1%D7%A7
118220	http://maagarim.hebrew-academy.org.il/?koderekh=118220	פרוניה	הפראנה	http://maagarim.hebrew-academy.org.il/?koderekh=118220&tsura=%D7%94%D7%A4%D7%A8%D7%90%D7%A0%D7%94
118224	http://maagarim.hebrew-academy.org.il/?koderekh=118224	טורופץ	טאראפעץ	http://maagarim.hebrew-academy.org.il/?koderekh=118224&tsura=%D7%98%D7%90%D7%A8%D7%90%D7%A4%D7%A2%D7%A5
118225	http://maagarim.hebrew-academy.org.il/?koderekh=118225	ויזמה	וויאזמא	http://maagarim.hebrew-academy.org.il/?koderekh=118225&tsura=%D7%95%D7%95%D7%99%D7%90%D7%96%D7%9E%D7%90
118226	http://maagarim.hebrew-academy.org.il/?koderekh=118226	מוז'ייסק	ומאזאיסק	http://maagarim.hebrew-academy.org.il/?koderekh=118226&tsura=%D7%95%D7%9E%D7%90%D7%96%D7%90%D7%99%D7%A1%D7%A7
